timestamp,furnace_id,shift,crew,operating_mode,event_label,sensor_quality_flag,ore_fe_pct,sinter_pct,pellet_pct,lump_ore_pct,coke_ash_pct,coke_csr_pct,coke_moisture_pct,coke_m10_pct,burden_basicity_target,burden_distribution_mode,stockline_left_m,stockline_right_m,burden_descent_rate_m_h,wind_volume_nm3_min,hot_blast_temp_c,blast_pressure_kpa,oxygen_enrichment_pct,blast_humidity_g_nm3,top_pressure_kpa,pci_rate_kg_thm,coke_rate_kg_thm,total_fuel_rate_kg_thm,fuel_rate_target_kg_thm,top_gas_co_pct,top_gas_co2_pct,top_gas_h2_pct,top_gas_n2_pct,gas_utilization_pct,top_gas_temp_c,pressure_drop_kpa,permeability_index,raceway_adiabatic_flame_temp_c,tuyere_temp_avg_c,active_tuyere_count,tuyere_blockage_count,stave_temp_upper_c,stave_temp_middle_c,stave_temp_lower_c,hearth_sidewall_temp_c,hearth_liquid_level_index,hot_metal_temp_c,hot_metal_si_pct,hot_metal_s_pct,slag_basicity,slag_volume_kg_thm,production_tph,thermal_state_index,thermal_risk_score,permeability_risk_score,quality_risk_score,predicted_si_4h_pct,predicted_hot_metal_temp_4h_c,operator_decision_required,recommended_action_category,rec_wind_volume_delta_nm3_min,rec_pci_delta_kg_thm,rec_coke_rate_delta_kg_thm,rec_oxygen_enrichment_delta_pct,rec_blast_temp_delta_c,rec_top_pressure_delta_kpa,rec_burden_distribution_change,rec_tapping_priority,operator_action_taken,operator_notes
2026-01-29 19:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,61.81,69.9,21.1,9.0,11.13,66.2,4.84,6.99,1.18,normal,1.84,1.85,5.04,4326.0,1155.0,286.7,3.9,15.9,205.0,178.8,390,568.8,525,23.24,21.03,4.84,45.39,50.1,158.6,140.0,105.5,2109.0,1773.0,34,0,87.8,100.7,112.4,269.1,58.8,1500.9,0.495,0.036,1.18,288.4,344.6,0.19,5.5,0,4.9,0.527,1504.1,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-29 20:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,62.05,70.1,21.1,8.8,10.82,66.2,4.94,7.42,1.18,normal,1.74,1.81,5.19,4309.0,1156.0,285.5,3.96,15.6,204.4,181.8,390,571.8,525,22.81,20.08,4.58,46.97,49.5,169.7,140.3,108.9,2104.0,1755.0,34,0,94.3,102.7,106.7,267.7,43.6,1496.9,0.521,0.034,1.19,285.5,349.5,0.12,3.7,0,0.8,0.536,1492.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-29 21:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,61.99,70.2,20.8,9.0,11.46,67.0,4.64,7.01,1.17,normal,1.75,1.89,5.36,4308.0,1161.0,280.4,3.99,16.7,205.6,180.5,390,570.5,525,22.64,19.54,5.01,45.94,48.2,160.4,133.9,109.3,2101.0,1770.0,34,0,88.9,102.4,110.9,253.7,46.4,1497.4,0.518,0.04,1.17,298.6,345.8,0.18,4.8,0,4.1,0.494,1499.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-29 22:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.08,69.3,20.4,10.3,11.18,67.7,4.51,6.69,1.18,normal,1.87,1.86,5.35,4309.0,1163.0,278.1,3.95,16.4,204.2,176.6,390,566.6,525,22.48,21.68,4.79,44.54,51.7,163.1,116.1,127.8,2110.0,1791.0,34,0,88.4,95.5,104.4,274.8,50.9,1501.4,0.508,0.032,1.22,291.8,342.3,0.45,17.3,0,3.8,0.535,1500.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-29 23:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.82,70.7,21.1,8.2,11.45,66.3,4.6,6.22,1.2,center_coke_plus,1.91,1.84,5.41,4313.0,1163.0,279.3,3.99,16.8,203.4,172.8,390,562.8,525,22.78,22.22,4.41,44.2,53.3,153.5,111.4,130.4,2104.0,1774.0,34,0,91.9,93.7,104.4,270.4,51.2,1502.4,0.54,0.034,1.19,305.3,342.1,0.59,25.5,0,2.8,0.605,1502.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 00:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.96,70.0,20.0,10.1,11.06,65.1,4.91,7.05,1.19,normal,1.89,1.93,5.61,4288.0,1163.0,274.9,4.04,17.9,203.8,173.7,390,563.7,525,21.91,21.86,4.51,45.78,52.7,161.1,114.4,135.0,2110.0,1777.0,34,0,95.4,108.3,116.1,280.9,54.3,1509.0,0.591,0.034,1.16,290.2,349.9,0.88,38.2,0,8.0,0.639,1509.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 01:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.06,71.5,21.5,7.0,11.43,65.2,4.74,6.94,1.18,normal,1.8,1.88,5.24,4320.0,1156.0,280.8,4.11,18.4,209.4,177.2,384.1,561.4,525,22.5,21.52,4.75,44.97,51.7,143.8,121.4,126.7,2119.0,1803.0,34,0,95.2,100.8,117.3,274.1,50.6,1510.3,0.61,0.035,1.21,294.4,351.1,0.81,28.1,0,9.0,0.657,1512.6,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 02:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.92,69.9,20.6,9.5,11.09,67.3,5.16,7.18,1.2,normal,1.85,1.88,5.4,4317.0,1153.0,275.9,3.98,19.5,205.0,180.8,380.0,560.8,525,22.47,21.36,4.61,44.9,50.9,164.1,112.5,132.3,2118.0,1783.0,34,0,85.7,107.9,114.0,279.1,53.6,1512.7,0.619,0.034,1.18,295.9,341.7,0.66,28.9,0,9.5,0.623,1512.1,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 03:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.9,69.6,21.1,9.3,10.98,64.9,4.41,7.0,1.17,normal,1.82,1.89,5.6,4329.0,1151.0,277.4,3.99,19.0,206.1,183.1,379.9,562.9,525,22.32,21.74,3.99,46.34,51.0,161.8,115.6,127.5,2097.0,1780.0,34,0,90.3,96.4,111.4,268.0,53.5,1508.4,0.594,0.037,1.16,278.0,342.2,0.42,14.8,0,11.2,0.599,1509.0,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 04:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.87,70.8,20.8,8.4,11.28,66.9,4.24,7.15,1.17,center_coke_plus,1.9,1.83,5.17,4325.0,1150.0,280.1,3.98,18.8,204.8,181.9,380.8,562.7,525,23.55,20.87,4.03,45.67,48.4,144.9,119.3,122.5,2104.0,1788.0,34,0,84.8,92.5,119.1,261.5,51.9,1504.9,0.55,0.036,1.17,303.7,346.3,0.22,7.5,0,2.9,0.55,1503.2,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 05:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.07,71.1,20.9,8.0,11.06,67.7,4.7,7.1,1.2,center_coke_plus,1.79,1.86,5.32,4290.0,1145,277.9,4.11,18.6,204.5,186.7,381.7,568.4,525,23.42,20.48,4.74,44.81,47.3,158.4,128.1,112.5,2127.0,1754.0,34,0,97.8,97.1,127.3,259.9,53.1,1500.6,0.547,0.035,1.18,276.3,341.9,0.19,9.7,0,6.2,0.598,1503.5,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 06:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.97,69.8,21.0,9.2,11.25,67.2,4.61,6.98,1.18,normal,1.91,1.85,5.01,4289.0,1145,283.2,4.15,20.1,205.2,189.7,379.1,568.8,525,23.04,20.59,4.72,45.28,48.3,164.9,139.3,103.5,2108.0,1773.0,34,0,87.0,108.7,112.6,268.6,46.8,1499.0,0.528,0.028,1.19,286.9,348.7,0.01,0,0,0.6,0.607,1498.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 07:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.19,70.1,21.3,8.6,11.03,64.5,4.41,7.02,1.17,normal,1.87,1.88,5.08,4279.0,1146.0,278.7,4.07,19.6,203.7,189.3,379.0,568.3,525,24.58,19.54,4.64,44.79,46.8,164.7,138.5,100.6,2097.0,1757.0,34,0,97.9,106.2,113.0,271.6,53.8,1500.8,0.505,0.031,1.2,285.8,344.3,0.04,3.1,0,1.5,0.518,1505.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 08:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.5,70.5,20.4,9.1,11.05,64.6,4.44,6.94,1.18,normal,1.77,1.76,5.0,4314.0,1149.0,289.4,4.11,20.8,206.4,186.9,380.6,567.5,525,24.46,19.11,4.79,44.99,47.0,170.0,149.5,92.9,2108.0,1742.0,34,0,102.2,108.7,122.7,270.1,60.6,1500.9,0.508,0.036,1.16,274.2,338.0,0.04,3.1,11.7,2.3,0.511,1502.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 09:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.84,69.5,20.7,9.8,11.12,65.8,4.52,6.98,1.18,normal,1.93,1.88,5.06,4312.0,1152.0,287.6,4.12,18.5,206.6,181.5,380.8,562.3,525,24.76,19.65,4.54,45.35,46.4,158.1,149.9,93.3,2111.0,1753.0,34,0,97.6,104.4,118.9,266.4,48.0,1499.8,0.505,0.034,1.22,288.8,335.3,0.01,0,13.1,2.5,0.539,1498.8,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 10:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.17,69.4,20.2,10.5,11.15,65.2,4.59,6.82,1.18,normal,1.86,1.83,4.8,4301.0,1156.0,287.5,4.08,18.8,202.1,178.8,383.0,561.8,525,23.4,19.87,4.22,45.93,47.5,172.2,143.3,101.8,2107.0,1763.0,34,0,105.8,113.1,126.8,267.2,57.8,1501.4,0.507,0.031,1.16,285.9,343.8,0.24,5.1,0,2.3,0.6,1510.9,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 11:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.3,69.3,20.4,10.2,11.45,66.2,4.38,6.83,1.17,normal,1.84,1.87,5.12,4320.0,1159.0,285.5,4.05,18.2,204.3,181.2,383.0,564.2,525,23.24,19.85,4.41,45.63,48.8,166.8,135.4,99.5,2105.0,1778.0,34,0,90.5,103.3,118.8,269.5,45.8,1501.7,0.529,0.042,1.18,294.4,344.5,0.22,6.2,0,0.1,0.546,1510.1,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 12:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.81,70.5,21.6,7.9,11.43,66.2,4.18,6.57,1.17,center_coke_plus,1.81,1.88,4.96,4310.0,1163.0,284.6,3.98,17.6,205.2,177.2,384.0,561.2,525,24.4,19.57,4.11,45.46,46.8,164.7,144.4,100.2,2107.0,1762.0,34,0,90.5,100.8,121.9,266.1,67.8,1503.6,0.538,0.037,1.13,295.2,350.1,0.27,11.0,0,0.8,0.558,1502.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 13:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.92,70.7,20.7,8.7,10.87,64.7,4.91,6.55,1.21,normal,1.87,1.78,5.25,4312.0,1162.0,284.3,4.05,18.9,205.4,178.3,383.1,561.4,525,22.06,20.27,4.93,47.11,50.5,162.8,128.1,112.4,2128.0,1778.0,34,0,86.7,108.3,107.2,276.4,52.3,1502.5,0.555,0.037,1.21,285.0,352.9,0.34,16.6,0,5.3,0.55,1507.5,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 14:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,62.18,72.2,21.2,6.6,11.01,65.6,4.09,6.68,1.19,normal,1.81,1.83,5.33,4303.0,1161.0,279.6,3.99,17.9,204.6,179.6,382.8,562.4,525,22.47,19.97,4.63,46.34,49.7,159.9,131.8,107.6,2124.0,1784.0,34,0,89.1,101.3,112.5,269.2,51.3,1503.4,0.567,0.031,1.23,274.4,342.6,0.54,22.8,0,7.8,0.604,1500.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 15:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,62.11,70.4,20.5,9.1,11.31,65.9,4.48,7.04,1.18,center_coke_plus,1.88,1.88,5.05,4301.0,1166.0,279.2,4.01,16.1,204.0,182.6,379.6,562.2,525,23.79,20.6,4.24,44.74,48.1,171.6,135.3,110.8,2106.0,1776.0,34,0,92.0,108.9,122.6,268.7,48.7,1503.0,0.567,0.033,1.18,283.1,339.6,0.36,13.9,0,6.6,0.554,1500.2,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 16:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,61.86,69.7,21.3,9.0,11.29,63.7,4.39,6.83,1.18,normal,1.78,1.83,5.41,4289.0,1169.0,276.9,3.99,16.0,204.7,181.7,379.3,561.0,525,23.31,20.76,4.25,46.07,49.1,159.0,131.9,111.0,2125.0,1782.0,34,0,91.6,112.2,116.0,268.9,43.5,1501.4,0.562,0.032,1.15,275.8,341.8,0.31,14.4,0,7.2,0.572,1505.0,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 17:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,62.16,71.7,21.1,7.2,11.28,66.3,4.21,6.66,1.17,normal,1.84,1.88,5.35,4313.0,1172.0,283.0,4.02,16.8,207.4,180.7,376.8,557.4,525,23.14,20.14,4.32,45.79,49.1,167.7,135.6,109.7,2116.0,1780.0,34,0,97.9,106.5,124.0,263.2,60.3,1506.4,0.565,0.039,1.17,290.4,342.4,0.65,22.2,0,1.3,0.651,1509.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 18:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,62.23,71.0,20.3,8.7,10.91,66.5,4.34,6.15,1.18,normal,1.87,1.85,5.17,4288.0,1171.0,283.9,4.05,15.6,198.8,182.1,373.3,555.4,525,22.63,20.57,4.6,46.04,49.6,178.0,131.7,114.5,2126.0,1785.0,34,0,98.7,108.5,129.1,268.4,48.6,1512.3,0.577,0.033,1.18,287.2,346.0,0.93,35.2,0,5.4,0.646,1535.2,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 19:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,61.96,69.9,21.4,8.8,11.34,64.7,4.25,6.63,1.17,normal,1.83,1.89,5.05,4282.0,1174.0,282.2,3.99,15.6,204.5,190,369.1,559.1,525,23.07,19.86,4.49,46.15,49.5,172.6,132.3,107.1,2102.0,1775.0,34,0,90.3,104.2,133.0,269.5,51.9,1512.9,0.59,0.032,1.17,297.6,350.6,0.64,21.1,0,7.4,0.591,1522.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 20:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,61.95,70.5,21.4,8.1,11.37,65.0,4.57,6.46,1.2,normal,1.92,1.81,5.02,4289.0,1172.0,282.6,3.97,15.4,204.7,189.4,366.7,556.1,525,24.11,19.65,4.37,46.33,46.3,165.3,155.2,90.6,2113.0,1772.0,34,0,97.8,116.8,127.4,272.9,57.1,1510.1,0.582,0.038,1.21,299.2,346.8,0.38,9.3,8.4,7.9,0.626,1519.5,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 21:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,62.16,71.8,21.3,6.8,11.47,65.2,4.42,7.22,1.17,normal,1.92,1.88,4.89,4309.0,1171.0,290.5,3.92,16.9,203.7,189.8,367.5,557.3,525,23.61,18.89,4.18,47.61,45.7,170.1,157.5,78.6,2116.0,1772.0,34,0,106.5,117.0,122.3,269.3,60.1,1503.9,0.576,0.032,1.14,298.1,335.0,0.12,0,29.7,6.2,0.598,1509.6,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 22:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.32,70.6,20.8,8.6,11.14,64.1,4.17,7.23,1.18,center_coke_plus,1.88,1.86,4.71,4311.0,1171.0,291.2,3.87,16.8,205.3,190,365.1,555.1,525,24.16,19.31,4.5,46.42,46.0,177.0,159.9,77.2,2096.0,1744.0,34,0,98.3,111.2,132.2,270.3,65.6,1503.7,0.557,0.029,1.17,289.9,337.1,0.01,0.3,42.2,4.2,0.569,1511.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-30 23:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.85,70.3,21.3,8.4,11.44,64.9,4.91,6.76,1.14,normal,1.87,1.78,5.08,4265.0,1173.0,284.8,3.9,17.1,211.1,184.8,363.4,548.2,525,25.5,18.91,4.37,45.04,43.5,161.2,159.8,80.7,2115.0,1752.0,34,0,90.6,106.7,123.3,262.5,51.9,1502.9,0.518,0.038,1.2,296.9,338.2,-0.29,11.7,27.4,1.1,0.521,1501.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 00:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.16,71.0,20.5,8.5,11.32,66.9,4.67,5.98,1.19,normal,1.73,1.89,4.96,4200,1172.0,280.4,3.81,19.4,208.4,188.6,363.1,551.7,525,25.09,19.9,4.61,43.87,45.3,163.2,156.5,81.2,2094.0,1734.0,34,0,86.2,98.8,122.9,250.0,52.0,1498.6,0.47,0.036,1.19,280.2,337.8,-0.45,15.9,27.0,6.4,0.449,1494.8,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 01:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.17,70.7,20.9,8.4,11.19,66.2,4.14,7.1,1.19,normal,1.82,1.91,5.0,4200,1172.0,279.7,3.81,18.3,210.3,188.4,362.9,551.3,525,23.86,18.65,4.85,46.53,44.8,161.2,153.6,88.0,2115.0,1748.0,34,0,91.8,97.1,112.0,263.7,46.2,1489.9,0.447,0.032,1.23,292.9,338.6,-0.49,14.3,13.5,7.3,0.364,1487.2,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 02:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.91,70.0,20.7,9.3,11.45,66.3,4.1,6.7,1.17,normal,1.79,1.85,5.11,4219.0,1170.0,282.2,3.76,19.0,201.4,185.6,363.8,549.5,525,23.47,18.47,4.42,46.69,45.7,147.0,144.9,98.9,2102.0,1729.0,34,0,81.7,91.6,109.8,254.3,40.3,1486.0,0.418,0.038,1.14,292.4,346.1,-0.62,24.3,1.1,10.5,0.387,1482.5,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 03:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.18,69.3,21.1,9.7,11.26,66.2,4.7,7.03,1.18,normal,1.87,1.83,5.2,4237.0,1175.0,280.9,3.8,19.2,208.2,184.4,365.1,549.5,525,24.02,19.19,4.89,44.99,46.2,139.8,133.1,100.3,2106.0,1733.0,34,0,83.3,99.2,101.4,251.2,38.5,1481.6,0.401,0.036,1.19,296.2,340.6,-0.61,16.1,0,14.2,0.365,1473.0,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 04:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.19,70.4,21.6,7.9,11.23,66.1,4.36,6.62,1.19,normal,1.85,1.86,5.35,4219.0,1171.0,283.0,3.89,19.3,206.7,180.5,367.8,548.3,525,23.09,19.18,4.83,46.17,47.7,127.9,125.5,116.0,2091.0,1752.0,34,0,77.4,87.3,103.4,247.2,28.3,1477.7,0.399,0.033,1.2,298.4,335.5,-0.65,25.2,0,13.6,0.355,1471.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 05:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.07,70.4,21.6,8.0,11.34,65.1,4.81,7.17,1.21,normal,1.81,1.87,5.3,4226.0,1170.0,277.9,3.91,20.0,202.9,178.9,367.7,546.6,525,22.8,20.59,4.58,46.02,48.6,124.5,122.1,121.0,2103.0,1749.0,34,0,78.7,85.9,98.7,250.9,36.7,1476.6,0.383,0.037,1.24,293.8,339.6,-0.83,27.5,0,15.0,0.308,1461.7,No,Cold furnace correction,-50,-5,6,0.15,10,0,Increase central gas flow support,Normal,Maintain,Thermal state trending cold; increase heat input and avoid excessive cooling.
2026-01-31 06:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.75,70.3,20.8,8.8,11.27,64.5,4.24,6.93,1.15,normal,1.81,1.97,5.16,4245.0,1169.0,276.4,3.99,19.3,201.0,173.4,369.3,542.7,525,23.62,19.27,3.68,46.68,47.4,136.1,120.1,124.2,2100.0,1754.0,34,0,86.2,80.1,91.2,256.3,28.8,1476.7,0.361,0.036,1.16,291.3,347.5,-0.78,30.5,0,13.4,0.248,1464.1,No,Cold furnace correction,-50,-5,6,0.15,10,0,Increase central gas flow support,Normal,Maintain,Thermal state trending cold; increase heat input and avoid excessive cooling.
2026-01-31 07:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.05,70.2,20.8,9.0,11.64,67.4,4.45,6.68,1.18,normal,1.91,1.84,5.45,4242.0,1170.0,272.9,4.11,19.0,205.5,170.8,373.8,544.6,525,23.54,20.43,4.45,45.72,48.2,120.1,105,145,2115.0,1773.0,34,0,80.1,77.2,94.3,258.7,30.3,1476.8,0.369,0.039,1.17,287.1,344.8,-0.6,21.9,0,20.1,0.263,1454.3,No,Cold furnace correction,-50,-5,6,0.15,10,0,Increase central gas flow support,Normal,Maintain,Thermal state trending cold; increase heat input and avoid excessive cooling.
2026-01-31 08:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.16,69.5,21.0,9.5,11.03,65.4,4.12,7.3,1.16,center_coke_plus,1.83,1.81,5.76,4246.0,1174.0,271.3,4.13,19.9,206.2,168.8,375.8,544.6,525,21.89,20.41,4.49,46.79,51.7,137.8,105,145,2127.0,1778.0,34,0,82.6,82.0,85,270.7,40.8,1481.4,0.398,0.035,1.11,299.9,344.9,-0.16,3.9,0,15.5,0.364,1485.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 09:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.91,69.5,22.5,8.0,11.22,67.1,5.06,6.56,1.2,normal,1.85,1.88,5.28,4262.0,1181.0,272.8,4.14,18.4,204.4,173.3,373.0,546.3,525,21.54,21.15,4.62,47.11,52.9,134.2,105,145,2126.0,1791.0,34,0,75.7,83.2,99.0,274.0,36.7,1485.0,0.438,0.033,1.23,297.2,348.8,0.11,2.2,0,5.5,0.402,1485.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 10:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.92,70.2,21.3,8.5,11.18,66.7,4.17,6.44,1.17,normal,1.89,1.87,5.8,4243.0,1181.0,274.7,4.13,18.3,209.8,174.5,376.8,551.3,525,21.68,21.78,4.45,46.53,52.9,159.8,105.0,145,2119.0,1796.0,34,0,85.8,91.3,103.3,273.8,50.8,1490.4,0.494,0.026,1.17,289.3,347.8,0.63,24.2,0,1.1,0.488,1491.1,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 11:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,61.76,67.5,21.9,10.6,11.12,68.1,4.63,6.88,1.19,normal,1.88,1.9,5.57,4268.0,1180.0,278.1,4.15,17.3,209.2,175.7,378.6,554.3,525,22.43,21.99,4.62,45.45,54.9,159.3,105,145,2134.0,1819.0,34,0,83.7,100.5,119.4,288.3,44.8,1498.9,0.545,0.037,1.16,281.9,355.9,1.14,39.9,0,0.8,0.56,1505.9,No,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Normal,Maintain,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-31 12:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.27,70.4,21.5,8.1,11.31,67.0,4.83,7.18,1.18,normal,1.85,1.92,5.78,4302.0,1183.0,278.7,4.23,18.0,205.9,176.8,372.5,549.2,525,22.59,21.56,4.27,45.95,53.3,158.8,105,145,2121.0,1789.0,34,0,85.1,93.1,107.6,278.3,48.4,1508.9,0.602,0.038,1.21,287.8,347.8,1.21,36.8,0,8.5,0.7,1519.5,No,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Normal,Maintain,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-31 13:00:00,BF-01,A,Crew Alpha,Reduced wind,normal,Good,62.04,69.7,21.8,8.5,11.32,66.8,4.92,6.0,1.18,normal,1.88,1.88,5.8,4323.0,1184.0,272.9,4.21,17.5,205.9,179.8,373.4,553.1,525,22.46,21.09,4.7,46.17,52.3,155.2,105,145,2130.0,1803.0,34,0,85.1,90.7,114.0,280.3,53.8,1511.5,0.614,0.037,1.19,288.5,348.5,0.99,31.7,0,9.6,0.646,1508.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-31 14:00:00,BF-01,B,Crew Beta,Reduced wind,normal,Good,61.81,69.6,22.1,8.3,11.15,66.3,4.61,7.2,1.19,normal,1.89,1.75,5.45,4322.0,1183.0,276.5,4.12,17.7,201.1,181.2,372.0,553.2,525,22.89,21.33,4.42,44.38,52.3,171.5,114.8,135.8,2126.0,1789.0,34,0,86.0,91.1,121.0,291.8,48.6,1513.9,0.628,0.034,1.12,300.8,347.5,0.91,36.7,0,9.9,0.652,1517.1,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
